"[0.20866263533002474,0.333701342801203]",6
"[0.057357714052773484,-0.08087163069984102]",15
"[-0.049370710063688386,0.3029678111699514]",0
"[0.014176542254264679,0.13338666653181133]",1
"[0.2517458008741591,0.25742113942956657]",4
"[0.18472032951972034,0.08971197028895851]",11
"[0.2774979178426557,0.1559677129021323]",4
"[0.1576021782708678,0.15095342278639454]",4
"[0.09387914117596911,0.1791984160288266]",4
"[0.2655894808446735,0.27104466885625045]",3
"[-0.23664747848593493,0.21918211177800614]",5
"[0.04456527083210984,0.5081040035566186]",17
"[0.1918081186063263,0.31687451201974304]",4
"[0.22740086926759062,-5.178562269769343E-4]",4
"[0.13128721310190739,0.30218682934172003]",7
"[-0.0044444563396572635,7.300220212623602E-4]",11
"[0.24226699358179368,0.29155168176344826]",4
"[-0.050867876034577264,0.734202376546337]",18
"[0.1522574661468875,0.09486503203507213]",4
"[-0.12130998166901988,0.1803901221941823]",8
"[0.029522636169841437,0.1288284118839374]",7
"[-0.2589630811694256,0.5093455467795096]",10
"[-0.08569795236960534,0.0614005384293463]",11
"[0.011490186040713148,0.2141516423393397]",0
"[0.09934242072418009,0.19586186655892143]",15
"[-0.11147877034909476,0.1773027089769757]",5
"[0.17136642182151451,0.21468119127161323]",4
"[0.23421792027166832,0.2019216772013656]",7
"[-0.17691891006056554,0.5065681561971461]",10
"[-0.057299622918013965,0.2784318220543548]",17
"[-0.024600638085137627,0.1480991107405465]",17
"[0.41058287884503586,0.5019215560400568]",12
"[-0.2100113203657497,0.3984247818437392]",10
"[0.10927764663152346,0.40469057917069806]",7
"[0.12775572047516723,0.45850162801504224]",17
"[0.06424522146789904,0.0027309964009739882]",11
"[-0.10284197456590818,0.2054622562546323]",5
"[0.11741944089305537,0.3489372042915807]",0
"[0.009023260586109937,0.1318223933832439]",11
"[0.11845604950286683,0.3043086149520594]",0
"[0.10022550842760579,0.11226669841252182]",4
"[-0.4073062442873371,0.15778115273975568]",5
"[-0.025429633184882783,0.38755149583989007]",17
"[0.40713041136400385,0.34285019537216377]",7
"[0.29142583907824016,0.3239753828083234]",2
"[-0.05491371776408674,0.3684768367291457]",17
"[0.2556090293762803,0.17378793707563417]",3
"[0.01875105810515979,-0.014041831452894919]",11
"[0.20084668085798413,0.22794402814334663]",3
"[0.09618279878479785,0.4385383243062801]",17
"[0.07444433873491413,0.24733669068228661]",0
"[-0.18780924804872548,0.3971551570089775]",17
"[0.2168340561621887,0.1528431335356828]",11
"[-0.14475960995524306,0.37747789862013725]",10
"[-0.066061128841858,0.3005991970920622]",8
"[-0.016984614880526813,0.2510509639037175]",17
"[0.19462729152093777,0.03203707211679342]",15
"[0.015032072945522694,0.09954245411355525]",11
"[0.08765615325651807,0.31477376933058954]",0
"[-0.11642919015489353,0.2515912987481836]",5
"[0.14081110602651847,0.143954733374247]",0
"[-0.0857713321317042,0.2577842295863236]",8
"[0.562657063471689,0.4647350929088594]",3
"[-0.02474090912573094,-0.054895564122111086]",11
"[0.10953405467765172,0.1463087162234581]",11
"[0.3609206226611359,0.35901584509276974]",7
"[0.24760053093206544,0.05501078944373097]",15
"[0.5606569353080324,0.5513682990826148]",7
"[0.22392905066030844,0.20218355917949293]",3
"[0.538841648208008,0.1314270389143205]",3
"[-0.010482729186052753,0.3873631667207825]",8
"[0.2357027204059731,0.051287284390436214]",11
"[0.19800715406262795,0.20223158208413705]",4
"[-0.03519301952733159,0.2898768753806793]",15
"[0.12974590399551122,0.4999203377001283]",0
"[0.6063461629421499,0.7026623408606547]",12
"[-0.014130517229956008,0.14750700212976622]",8
"[-0.2232250242324147,-0.20680415918381348]",1
"[0.012911777485481724,0.2373679787642829]",17
"[0.07672957763749208,0.16632848110193188]",4
"[0.03717371919653034,0.4716545390720259]",0
"[-0.1690561378695686,0.10860305416814132]",17
"[-0.006224849725477655,0.10362063657469983]",15
"[0.09537091008017404,0.21874099970380056]",15
"[0.2196232209681908,0.19794162417979114]",3
"[-0.05246541168316553,-0.050641031660641676]",11
"[0.2236899322499017,0.248338765465068]",0
"[8.953506434582065E-4,0.30969476963193276]",17
"[0.060463787017508555,0.1046612909508425]",4
"[0.05088564970633033,0.43566075515555736]",8
"[-0.11274141764653403,-0.10736682574564327]",11
"[0.09478288580715112,0.24836211530636204]",7
"[-0.10653611864545413,0.3236047995542714]",17
"[0.24056719831196793,0.4479420160646631]",2
"[-0.10340544280707495,0.22612217177145968]",17
"[0.29677283663282017,0.3016446479301414]",4
"[-0.07118125505494008,0.5014054110211533]",0
"[0.18512756897999422,0.12584659864722567]",4
"[0.03973828549178823,0.41972592112767515]",17
"[-0.07440770968891616,0.19303293248843012]",17
"[-0.16358951592595347,0.318671411446102]",5
"[-0.25557317829695864,0.6084548852949175]",18
"[-0.4129944569564583,0.9218265708850965]",18
"[-0.3624756177519717,0.25410052528176524]",5
"[-0.39585371705180394,0.20247071895740715]",1
"[0.23645556449241295,0.2833329671335413]",4
"[-0.30703706529807245,0.5749743020077598]",10
"[0.12996249160297368,-0.17877077254245619]",4
"[-0.2523011714457375,0.5393274169792566]",10
"[0.21225448619520826,0.05279999910259133]",4
"[0.19881118130260123,0.36591758431227944]",2
"[-0.04112272523705138,0.04575662598875621]",11
"[0.036928164416509535,0.017087584130693285]",11
"[-0.14975982381907876,0.07682029105471445]",11
"[0.25434597429218914,0.08476164466506234]",7
"[0.2954142812148176,0.4273884378307259]",2
"[-0.2529418050526492,0.22725243455377447]",10
"[0.1549369908432164,0.06256882294912589]",15
"[0.04267720195179348,0.20190611916370488]",11
"[-0.022740873514836883,0.08617772390661924]",11
"[0.3220367097487544,0.1802932679856873]",4
"[-0.10662215183774429,0.5105400973754134]",17
"[0.213662654440085,0.5448564447434705]",2
"[0.3619438364593812,0.3480466649628078]",2
"[0.11684391013220322,0.3260922857533413]",0
"[0.2920301024766071,0.23155950486609328]",2
"[-0.058329616040151744,0.4964557159084239]",0
"[0.19870025776762043,0.04716001558014746]",4
"[0.03902293220753561,0.23970854227678617]",0
"[-0.5137940003266271,0.44217405666075893]",5
"[0.2063600431900626,0.6812443001316613]",18
"[0.27508742530270275,0.4182873976479504]",2
"[-0.1186246359650516,0.189037255763647]",8
"[-0.001220845881668653,0.7502919355400267]",18
"[-0.2343777012378419,0.48590460656892187]",10
"[0.06761830446573532,0.20465910566931023]",7
"[-0.07657508844479365,0.449440285251391]",0
"[0.06513183786928874,-0.01597840452109376]",11
"[-0.03324640215194252,0.2981137991988402]",8
"[0.24962329873541556,0.08074727763650538]",15
"[0.2993545863822168,0.08839055593998132]",3
"[0.14519888034689554,-0.09971909987299306]",15
"[0.16496696760610519,0.3763238919929883]",0
"[0.06971944958020906,0.30267641838605386]",17
"[0.0,0.0]",11
"[0.09703466572539185,0.2051246850336592]",11
"[-0.08475629966207178,0.1565416773715279]",11
"[-0.13197074469908116,0.1041218160548569]",5
"[0.2845948315306179,0.34821041667391417]",7
"[0.23759910752457275,-0.022620483756715798]",15
"[-0.4028785435253335,0.536648185448629]",5
"[0.2311984148005062,0.1418939652514017]",4
"[-0.08501305316442143,0.3086785760316615]",8
"[0.16608086787803006,0.05440465954419757]",15
"[-0.15819137706820344,0.2693183460975555]",5
"[0.3074509381040826,0.34229892441441884]",2
"[0.2510981474872579,0.5676772771242665]",2
"[0.008673388794092074,-0.0034850615913468524]",11
"[0.09503228965474136,0.008263544222262248]",11
"[-0.08219756794845448,0.1458878259619406]",11
"[0.3380680171253305,0.58939916040718]",2
"[0.49929408949711085,0.3988486252569454]",2
"[-0.28201710036197897,0.3382808466121639]",8
"[-0.06602565650404316,-0.019906982403152293]",11
"[-0.311931100688679,0.24903308032079086]",1
"[0.40492524056715784,0.0702507868121076]",3
"[-0.13098511522863884,0.11570910081041892]",17
"[0.2715243945173261,0.3146141946161123]",2
"[0.03715587114799331,0.09797330026581778]",11
"[0.1674467039764945,0.32209650707212206]",0
"[0.09517582470279909,0.39378976031679563]",6
"[0.1561247348876968,0.24634566814390152]",0
"[-0.20560565936883998,0.6351939131304953]",5
"[0.34453819081770126,0.1591609084063881]",4
"[-0.16089586219188506,0.18404829644565207]",1
"[0.012442953490181957,0.426403077925381]",17
"[0.14468590773730355,0.051078607211072755]",15
"[0.026235714952077216,0.3272211527544766]",17
"[0.1678898869493562,-0.01995207731238819]",4
"[0.06759146723069279,0.06638995023398293]",15
"[0.1422967433606916,0.018001311156366544]",7
"[0.11485884736129202,0.2521580885974323]",0
"[0.6318432609134343,0.2924541885445292]",2
"[0.43117514956949576,0.18107560823551258]",7
"[0.3931889077617307,0.23854180607370945]",2
"[-0.017668609764791288,0.7139665282826163]",18
"[0.12592791109575474,0.2700083875829772]",7
"[-0.12246282478746748,0.052391817930358874]",11
"[0.49877601456607945,0.5989377610602118]",2
"[0.04254172700781124,0.045322157399189815]",11
"[-0.1817035945798469,0.5226550799885364]",18
"[-0.2173696195796525,0.5464093478709476]",10
"[0.261796732677249,0.20142123319130628]",7
"[0.10068585781664995,0.09423087920290635]",4
"[0.35085182144405413,0.3990600743238032]",2
"[0.1942846857258852,0.5386651098592345]",2
"[-0.3801886950810097,0.31211144257961076]",5
"[0.12918774162947647,0.3476634949148988]",17
"[0.16621500716896606,0.15128764617635787]",15
"[-0.06681351355757129,0.6462899585987991]",18
"[0.21624691450583244,0.0759092989712242]",4
"[-0.053831376500021844,0.3351678367961769]",0
"[0.04573912732171123,0.4137995188926542]",0
"[0.1739278033073582,0.2818428274732785]",12
"[0.1609708844959075,0.09391234621771807]",11
"[0.1550340507806148,0.12694420566107933]",4
"[0.3874236356576971,0.4753160889153495]",12
"[0.48646096958667784,0.3231602446027052]",2
"[0.12073049679583565,0.050160476898431325]",4
"[-0.06043141877984742,0.29861897322137143]",0
"[-0.11595469989531879,0.22696972342531072]",5
"[-0.4452201709849377,0.14965943827760814]",1
"[0.14632827525339998,0.13224183343098378]",3
"[-0.08413996767873588,0.22113387115691546]",5
"[0.03309826341116356,-0.03616510694196474]",11
"[0.236793171231521,0.41538102171958924]",2
"[0.16593643051559648,0.25392237248532507]",7
"[-0.22052092542440244,0.31286706944681875]",8
"[0.2536854063859414,0.1702982415784053]",4
"[0.22605916430533277,-0.032847457257532034]",4
"[-0.05398398333010096,0.2970070868800515]",17
"[0.024408723850071146,-0.061090316491841865]",11
"[0.321561642140842,0.15574674531025748]",4
"[0.038124420467013406,0.017452691331153722]",11
"[0.2836085305641116,0.14258853049003944]",4
"[-0.006486033071517509,0.3396728461282357]",0
"[-0.3477700834148211,0.38769723154319563]",10
"[0.1645924416747958,0.29290821493113495]",3
"[0.2238998087639109,0.2853074826237054]",0
"[-0.08023992124826812,0.6076460502889128]",18
"[0.1406095698941522,0.1214280580344709]",4
"[-0.09162127892120114,0.19436249985906776]",11
"[-0.011000885566402968,0.21072815530828537]",8
"[0.13824912924181734,0.14791704382825938]",4
"[0.4749885897230088,0.26096059039452213]",2
"[0.1287911065973296,0.2948331953411806]",0
"[0.02708345952268637,0.19558767531516064]",11
"[0.05202137865363289,0.2657867575963653]",0
"[0.48027728052954083,0.005457949746116214]",4
"[0.11503551295671291,0.21414704584207578]",17
"[-0.26434843732400826,0.2411380931426062]",10
"[0.26800674180278844,0.32897234884128224]",2
"[0.15207042196319437,-0.037600646673563415]",4
"[-0.05192080423470169,0.3207583643811516]",0
"[0.14825002363780285,0.013289091695609732]",11
"[-0.30604583682841374,-0.12193698862316504]",1
"[-0.6120319410464827,0.6529638818743836]",10
"[0.022755087882958686,0.39117661662357583]",17
"[0.01275845846416239,-0.02863929452393695]",11
"[0.08636192858936251,0.14606394012648283]",1
"[0.9422920269207126,0.31949603927052234]",12
"[0.047883026024952785,0.345050005034258]",17
"[0.017424832112645422,0.2275944319533421]",7
"[0.19704820514721483,0.11066094535811569]",11
"[0.34255864896112587,0.44723833862816864]",6
"[0.06104424078581318,0.398056562798979]",6
"[-0.04948087962311547,0.5721805506805795]",10
"[0.5433507670148392,0.042954633945300594]",3
"[0.1815268695276078,0.19562095116587797]",15
"[-0.1031651637918719,0.4262923706755324]",17
"[0.08855655216194022,0.5821132796486884]",18
"[0.2877185471241293,0.5671251595956874]",2
"[0.18372395390352944,0.34313367603485284]",3
"[0.168197416484665,0.0733239326184635]",11
"[0.07045660462339065,0.211531786788483]",6
"[0.3399082458537886,0.10805131179819324]",7
"[0.1844854497535609,0.15022766185288663]",3
"[0.035219698822364386,-0.039770415561572604]",11
"[-0.2722225666355159,0.28362359741159554]",8
"[0.17366279438278368,0.08098968099181837]",4
"[0.040277969003000874,0.25941148764364264]",8
"[0.29168088497341904,0.23647482179941584]",3
"[0.0021269721825352733,-0.006972397240416368]",11
"[-0.14110777184963041,0.48221371072291985]",5
"[0.19060493315752777,0.40376355566202227]",7
"[0.31762730254253535,0.14797203498363776]",12
"[0.24533490233391048,0.234410871290654]",2
"[-0.13728580391270126,0.013039074966927508]",5
"[0.34669329724592407,0.06646519098382095]",4
"[0.09700064659037624,0.298962866833483]",0
"[0.22285364083018427,0.17162509010174049]",3
"[0.08314925042055346,0.22155367283766403]",15
"[0.06563075883580222,0.23054149327573578]",17
"[0.010690065415094936,0.2088780504951807]",17
"[0.5429085061224668,0.5465338399163006]",2
"[0.5561768774672473,0.3243565843263118]",2
"[0.022772771025749018,0.05000647406311565]",11
"[-0.42085186378450423,0.5944635784913042]",10
"[-0.021440714912495162,0.42901335461004997]",17
"[0.1812485714300869,0.21420507232921754]",12
"[-0.04022297719370366,0.061110190139972424]",15
"[0.05220470127181781,0.07950627560473275]",15
"[-0.31898558836331814,0.24970924637705422]",5
"[-0.07146094415289347,-0.0808209613101605]",11
"[0.2656991932594941,0.05257030566801951]",4
"[0.21311779558563215,0.06120405605853]",15
"[-0.107365816895292,0.3517381285067468]",0
"[-0.11221266237130596,0.4239060740494768]",6
"[-0.2845692063546535,0.20523972330129345]",5
"[0.2852875751977815,-0.06357647413709547]",4
"[0.08948950526759847,0.1937741369611104]",8
"[0.2536854063859414,0.1702982415784053]",4
"[0.2812441834019135,0.2657863077550736]",7
"[0.29168088497341904,0.23647482179941584]",3
"[0.16820187556320132,0.3058022041326716]",0
"[0.125984474597,0.083255151614032]",4
"[0.15518403394968638,0.05143886096675489]",11
"[-0.054716685994110226,0.7126645976751882]",18
"[0.1919044852204651,0.37700612483263374]",17
"[0.04333857301614463,-0.08260372239366871]",11
"[0.20634421661137148,0.34247539417429285]",0
"[0.12249454325941654,0.2920783224822147]",17
"[-0.02615941548315284,0.09348617555682737]",11
"[0.20391565716729285,0.06220749349106712]",15
"[0.11853501221170165,0.1782875360120202]",3
"[0.17900762133990605,0.09879117778811256]",4
"[0.1303730282596172,0.1176954985921812]",11
"[0.31511801415565477,0.342288072749546]",3
"[-0.09212819728384308,0.4369173161616814]",17
"[-0.09359656830015617,0.2039928416313944]",0
"[0.08595671469569745,0.39844120313043124]",17
"[0.2829670054229576,0.16793225220098593]",2
"[-0.23000752723839327,0.0032522057187261977]",1
"[-0.2551827993993562,-0.08685870260908117]",11
"[0.06813179523453555,0.19955949518829427]",4
"[0.11719094750761157,0.28276586322636]",0
"[-0.17546061286331674,0.24344108506332202]",8
"[0.3532985879890276,0.35891013680763767]",2
"[0.003921280734613702,0.21189880154011786]",17
"[0.04510368754872074,0.5320133611695745]",0
"[-0.5234979851711594,0.41491707865775174]",10
"[0.0062969610721524405,0.08315880658298763]",11
"[0.32967471696341655,0.2583083354394876]",3
"[0.31939643841319365,0.2164753504764853]",4
"[0.47254225003881734,0.30875007105816477]",2
"[-0.11367770842819114,0.9309341339628764]",18
"[0.30350783539395587,0.2253886908545456]",4
"[0.2659014985620349,0.4170321614204131]",7
"[0.21335195151763586,0.032894756944349166]",4
"[-0.07357371935625423,0.7990566341135913]",18
"[0.1946135176239888,0.4336426246803843]",0
"[0.22227662706977974,0.30414550549946895]",15
"[0.3391836671850065,0.12920622034995344]",4
"[0.35558772475322775,0.37449646844175233]",2
"[0.04697266086247204,0.2875992927812347]",17
"[-0.2005911118620344,0.09970332974812379]",1
"[-0.07277136942758795,0.4278531919289844]",1
"[-0.30407409763706694,0.5158759576174881]",10
"[0.19338891740844474,0.3476688322449916]",4
"[-0.27443877756979196,0.3437099962123863]",8
"[0.2507692085751889,0.07867374797499298]",4
"[0.10636604746864756,0.20377627527879683]",0
"[0.1368427738237069,0.19477089160554417]",4
"[0.1177066179923695,0.06460673482370183]",4
"[-0.20052021885576674,0.24171872201522]",5
"[0.011864165036519575,0.11474694606986192]",8
"[0.2591131015579375,0.6112049358323122]",0
"[0.21250073165905606,0.04294086845399911]",7
"[0.5972388738162284,0.28172797463319277]",2
"[-0.21637140323371448,-0.008141811757499756]",1
"[0.1929160646241272,0.2455120041292379]",4
"[-0.018177072094717528,0.5292001991129909]",18
"[0.23660286533695937,0.07295138103100765]",4
"[0.03543453010332492,-0.07507524564132503]",11
"[0.042950934284625625,0.02334567230330807]",4
"[-0.3248765919591401,0.1675086046369118]",1
"[0.37794880326398383,0.030482913704098377]",7
"[0.18060460146649665,0.15420715400429297]",4
"[-0.25250885995267114,0.26863131792729356]",1
"[-0.15875745378513867,0.3682684815157932]",0
"[0.12753474470619008,0.13997948768952195]",7
"[-0.1113227252312358,-0.18721790925189352]",1
"[-0.0889850311636389,-0.10639042307625193]",11
"[0.06877244558219131,0.29310822577603823]",8
"[0.4363791207972121,0.32287904126186]",2
"[0.13903973564842972,0.6541427457881089]",18
"[0.08706272566577802,-0.10142221598341383]",15
"[0.07091308848098003,0.17688564290248793]",11
"[0.2556851535454259,0.20549685865151152]",7
"[0.3193351970805317,0.14690806176390792]",4
"[0.12977849987550735,0.10776915577892958]",4
"[0.0047088162586040525,0.17677229667193914]",11
"[0.14065762755510527,0.07510515655481907]",11
"[0.11863653413603445,0.251392486257209]",6
"[-0.02020207487039906,0.06646079190010507]",15
"[0.1810279717164926,0.049200738516245617]",11
"[0.1622278777084458,0.1852409446190987]",4
"[0.24392320973936674,0.5629280087450726]",2
"[-0.21185342865409457,0.6288767897577693]",18
"[0.4131500746450777,0.2118963595107802]",3
"[-0.2665158924261557,0.2649954647102681]",8
"[0.4165060000897111,0.011076410492229377]",4
"[0.08900902779209285,0.11374433783946605]",6
"[0.2347926228265745,0.18734296721428526]",4
"[0.3680851724327753,0.20861077505240835]",3
"[0.2608002123555421,0.33143527181201493]",7
"[0.29016762361468706,0.2487257292363504]",12
"[0.25393770475480804,0.14628388814161636]",3
"[0.07905045859767766,0.3119883310627367]",7
"[-0.025610179048015436,0.11530314456008525]",8
"[0.3984895136656541,0.09663145307391902]",7
"[0.1232383134396487,0.4242818140573985]",0
"[0.08919668457771089,0.11747106519974683]",5
"[0.12739457127047238,0.07515352944127252]",15
"[-0.01988820613181092,0.055119344859006165]",15
"[0.19135631354267604,0.3592121513579497]",2
"[-0.02842289701312152,0.2973635178678729]",17
"[0.16398389864754592,0.22440715118860294]",4
"[0.30156234861062636,0.2680200257618775]",7
"[0.3759154069688449,0.12679479174520064]",12
"[0.33352155660666694,0.12809006569335868]",3
"[0.28155920938209306,0.16215242895904355]",3
"[0.13925837917110445,0.15798722517851166]",15
"[0.3687020553588503,0.07575468242343547]",7
"[0.11938067038367584,0.049995740797149066]",11
"[0.08336924138541692,0.17032503181301992]",6
"[0.10182935145958844,0.283607506637209]",6
"[-0.033211189623579516,0.3221361512697576]",8
"[0.42693936376426855,0.07835001102310724]",4
"[-0.059181016107331785,0.07027324704643623]",11
"[-0.16584805027308908,0.42021044813663394]",17
"[-0.07115808551168731,0.32982364707168854]",17
"[0.2641066069650867,0.39116785326637316]",2
"[0.2331633832622313,0.28463916924291044]",12
"[-0.10429802077011643,0.21848243658575717]",1
"[0.0962464606734409,0.34556000704504897]",0
"[0.23575497320037764,0.3065562607933317]",7
"[-0.07736265178958548,0.425048803198373]",17
"[0.48904065458952223,0.4521064078538558]",2
"[-0.01650518397724693,0.46777950481664277]",0
"[0.3191089961878118,0.06687357517022986]",12
"[0.23780233115917473,0.2849908997324373]",2
"[-0.03114135328489577,0.027832389146012302]",11
"[-0.14474813653093188,0.1498046108651781]",15
"[0.012793796266575461,0.09401883856881839]",15
"[0.07823943347923379,0.10041316466677686]",11
"[0.5273635334955112,0.3607004532260418]",2
"[-0.041160108093046224,0.20633372242453285]",11
"[0.29168088497341904,0.23647482179941584]",3
"[-0.2895621134487304,0.33892087587254993]",5
"[0.11482385925461895,-0.014363364612571629]",11
"[-0.4885669896055529,0.6263875652358818]",10
"[0.1427603881136061,0.15189660492350035]",4
"[0.10395306737855364,-0.0622303719031134]",11
"[0.35648811426144056,0.12470530148772384]",4
"[0.06096191716284269,0.3554733562570921]",0
"[-0.19929482028843898,-0.04856167935188063]",1
"[0.11374323247769219,0.29070525527101654]",6
"[0.42616493583354165,0.2650538016018771]",4
"[0.018177830123589284,0.20233537921446954]",8
"[0.1255716418610447,0.24430501462338117]",17
"[0.24694206612225045,0.2222566824870115]",4
"[0.09570064375885484,0.040430701818860486]",11
"[-0.04486370283482004,0.3362257044335542]",5
"[0.047227824960235476,0.21727367715246393]",15
"[0.2583951142601078,-0.03353879260856122]",4
"[-0.1550976586230787,0.3019055565113442]",5
"[0.2187292459968158,0.08552310625321688]",4
"[-0.06674672272163834,0.26132791059474086]",17
"[0.01562683482836788,0.29748055006612545]",17
"[0.0386800981798392,-0.014798783578029842]",11
"[0.17517457760713906,0.15175783661845868]",4
"[0.22302937964090247,0.2379652222779624]",3
"[0.3145201784015407,0.3783982965582664]",2
"[-0.20740930292160067,0.46464040223777997]",10
"[0.1475285078331346,0.22449031137048997]",7
"[0.18051768345465463,0.3158432665011172]",4
"[0.10103736625381157,0.6358925252390663]",18
"[0.030325537379778784,0.13490083762081875]",11
"[0.27185989778837755,0.5109305060614135]",2
"[0.15916236395030856,0.1139161558150549]",15
"[-0.13202962229049975,0.42756344027017146]",10
"[0.16702858833173248,0.3215834717678271]",0
"[0.18495233885080148,0.2748759432770705]",6
"[0.2208654538711488,0.7089225967313644]",2
"[-0.20719369928221096,0.29799153386959076]",5
"[0.016018993351607627,0.27401969997561]",0
"[0.1991591303092919,0.13676847046500096]",4
"[0.025630854221851483,0.27728724968727714]",17
"[0.16327187896357595,0.1753380144809235]",4
"[-0.052047516617644035,-0.08956995536475011]",1
"[0.1723122957943648,0.3481784195006256]",7
"[-0.004149441764499995,0.41148666392449573]",0
"[0.32224542619349517,0.16744595285704325]",4
"[7.40086978736126E-4,-0.010651818446741658]",11
"[0.39343305783985427,0.5096710352767655]",7
"[0.6534671022794529,0.061963141243661146]",2
"[-0.139517720208441,0.28288537751855697]",8
"[0.23454372330040216,0.2620764975716836]",7
"[0.18199712554643968,0.36487204168514015]",17
"[0.08511554192996919,0.03847378585554522]",11
"[0.09505619843071043,0.07962387342505721]",15
"[-0.01774744577433581,0.32001577262751046]",0
"[-0.02347368989564176,0.2560095913884126]",15
"[0.19209048538597234,-0.07783417295002296]",7
"[0.2937361940662283,0.18497655356929793]",7
"[-0.33228485763128124,0.8506621640727623]",10
"[0.179561548241251,0.24752566059568726]",4
"[0.2529206494011371,0.2274955213527643]",2
"[0.3382651156154144,0.10012403250664993]",3
"[0.24261711828001378,0.2064786809133423]",3
"[0.19524332973176853,0.2194828869253241]",7
"[-0.13167165448353274,0.3974658827830612]",5
"[0.3315140880970013,0.2779749285780172]",4
"[-0.17357234818404127,-0.09362459697634927]",1
"[0.1748101079419889,0.20476853243391335]",4
"[-0.31420389360598466,0.36412461249122435]",5
"[-0.19953868021083926,-0.003384933978180186]",1
"[0.43857619465645725,0.31537896285645917]",2
"[-0.0909023586727111,0.4534364380166149]",18
"[0.09968732453795817,0.6705219005143603]",18
"[0.29168088497341904,0.23647482179941584]",3
"[0.15593368916019987,-0.019910151464604356]",4
"[0.16837975881198838,0.26095952416535095]",7
"[0.1582587559719624,0.10520592060413013]",15
"[0.37056202297999746,0.20212864488535925]",3
"[0.1363076987141831,0.2108441593734095]",4
"[0.09674407097382796,0.21785982018776284]",1
"[0.23931847726623898,0.16635753488999444]",4
"[0.06430595404680832,0.5039313666345842]",0
"[-0.03693745860819023,0.2874973937071881]",8
"[0.4742269525905629,0.35211566384752435]",2
"[0.15729531811056188,0.22745184899238063]",0
"[0.03202663377029458,0.28798329601239303]",8
"[-0.13295078796247847,0.33736373426241917]",5
"[-0.23771869910045645,0.2557366710903044]",5
"[0.07004462729706151,-0.11326754382139222]",15
"[-0.1878521942491907,0.3227470486513828]",5
"[-0.01704836896172865,0.19100148913295562]",8
"[0.24311735992299371,0.2669803249590811]",3
"[0.20250869349599124,0.44543682894245273]",0
"[-0.15963718807567723,0.05784051966899771]",5
"[-0.23371049609074673,0.3646932140137947]",10
"[-0.043804186538540735,-0.03614736156620824]",11
"[0.21169041250465104,0.2121935835349818]",12
"[0.12745408681722883,0.15306400547132043]",7
"[0.10271826129866353,0.12414623972898306]",4
"[0.09369991468933324,0.2547407947674209]",0
"[-0.1931086795087624,0.21474752960896493]",8
"[0.2549235728689709,0.10631536996212279]",4
"[0.5519104815111,0.4791511674688277]",2
"[0.03731667496821635,0.20154185047299888]",15
"[-0.35131845668908424,0.09894450062265678]",1
"[0.07644274089849225,0.19736237064129278]",0
"[0.41848525985101725,0.5358030133160258]",2
"[-0.30237451521523917,0.1254111796202861]",8
"[0.18486712519786985,0.09758223746507252]",15
"[-0.08883039773492576,0.4160018048269387]",17
"[-0.4592698271191162,0.6809998328333922]",18
"[-0.17204377054223885,1.2146278642813144]",18
"[-0.09341144568173348,0.1556728272428522]",5
"[0.24770328427654384,0.06363792800961929]",4
"[0.12185263864914919,0.05565456750537215]",15
"[0.08459181491717321,0.15674410995047497]",11
"[-0.28432586836841517,0.18167438611671535]",5
"[0.05825859415648818,0.1909613645408948]",17
"[0.48702981770201464,0.3837779725601407]",7
"[0.1759592804543052,-0.06950824534342638]",15
"[-0.09326622899602019,0.5820236836667196]",10
"[0.2828874548504548,0.09722421273318753]",12
"[0.24720681080755671,0.49736536246960483]",2
"[-0.0728889019772254,0.31027868934039415]",0
"[-0.23744906081218983,0.3902363192438313]",8
"[-0.1514015488813584,0.5253870331279094]",10
"[0.24399593738231323,0.21375361024605555]",7
"[-0.026697022896321088,0.04011973447219051]",6
"[0.11580626812846279,0.07603841487208063]",11
"[0.3736673187425226,0.2474558918525082]",2
"[0.15787479347828698,0.10715626042324994]",15
"[0.5534955273489804,0.2721568228268676]",2
"[0.36670843004438824,0.44628304751598863]",12
"[0.06345170223229703,0.13923212192195344]",15
"[-0.004876440629630177,0.0123686962564091]",1
"[0.16725572782443915,0.0775166755035488]",4
"[0.061403245313357,0.1306360004979633]",11
"[0.29257441051138744,0.2876934732813611]",2
"[0.2640090856851635,0.03768875729770903]",3
"[0.113160356363281,0.332647614064117]",0
"[0.1899236813559832,0.15298714782207032]",12
"[0.18395547882664082,0.3437395126626398]",2
"[0.1264850169075076,0.10507504674326867]",4
"[-0.06362666014035247,0.26178171607927914]",5
"[-0.27574744244115823,0.5156201254406763]",10
"[-0.09129888130606277,0.1175366248430199]",1
"[0.3436643819203784,0.6921255839193128]",6
"[-0.12686734519627768,0.4210659254565345]",0
"[0.2191602580998509,0.2730068436094941]",7
"[-0.1606116626187732,0.10286877784211604]",1
"[0.29168088497341904,0.23647482179941584]",3
"[0.20259678136055398,0.2113767780833257]",4
"[0.0070490563815744645,0.07766905251697909]",11
"[0.18088683320410678,0.19349414193703177]",4
"[-0.04461016407784483,0.2692804310079827]",5
"[0.004680094143654501,0.5633623790409307]",18
"[0.2795101658250307,-0.020495944323944505]",15
"[0.08274513934412726,0.2968254470897106]",0
"[-0.18144032799950127,0.22480870061374786]",5
"[-0.042801474010245436,0.2837514352687934]",5
"[0.14017569504531063,0.33294255278859863]",17
"[0.062141741825575775,0.15635445125808115]",15
